x,y,token
24.645052,45.51607,palms
24.762455,-38.482937,removing
-16.792395,-6.557679,lowly
-57.100254,19.245241,amnon
-56.643158,20.252523,uriah
21.8553,4.3572745,landed
-35.689976,-4.6946707,workers
21.426922,-24.681234,gravity
25.552479,-26.342602,embarrassment
-49.336372,33.936253,baasha
20.46775,-45.666985,proposal
-31.33266,-4.904546,murderers
-37.25714,-1.3891789,executed
-13.507722,-9.081311,guest
28.938236,-33.086723,earlier
-34.707516,-28.058094,causes
-57.467148,25.298092,levite
0.705121,-54.72666,endeavour
-41.299942,30.344385,israelites
8.418775,3.45187,marks
-3.2684257,34.86883,floods
-16.209938,54.221752,arches
-28.593735,-16.851288,ordinances
-38.93576,5.0776873,hallowed
-20.523664,46.830894,breastplate
-20.682703,49.463226,bowls
17.021101,19.030523,visage
44.61878,-1.6914071,lucifer
-19.215158,29.405676,rend
-9.166009,39.42411,fins
44.58655,-3.0668983,changing
7.3927264,-50.31745,improvement
-17.299448,29.81354,clothing
-35.74561,-7.3828206,deceitful
-43.462376,17.036926,forsook
43.504856,-10.189739,harrogate
10.52897,-45.932632,total
34.723446,3.7536697,cell
-12.239197,-47.36065,reconciled
31.788187,28.050175,thread
5.519864,-35.571434,neglected
31.577356,-46.019165,dalrymple
-31.084038,-19.371555,withdraw
0.6023565,-15.6041355,ebook
1.7639239,-17.912247,title
-6.2985353,-44.45235,suggest
-10.471692,43.04205,bottles
16.53632,9.093478,louder
21.382381,-23.959078,momentary
-6.3359127,30.758997,burial
-30.369202,-23.838066,defy
-42.039936,12.922581,accused
-36.8856,-38.772045,meane
-25.21606,32.760178,dwellings
11.984896,30.878963,spanish
7.6474314,30.804447,brood
6.8377376,-43.022095,method
48.9416,1.5524246,cage
-4.646791,-45.326138,introduce
-4.5971017,-29.00697,vote
42.81257,17.67862,frantic
27.856318,-10.192543,verse
-14.856685,-31.410835,commission
13.050611,17.428413,moves
-56.67189,25.076088,hittite
-3.5927727,20.003624,tormented
33.449593,47.496742,moustache
19.977396,-7.83767,official
30.750166,5.2254543,beer
-15.253301,35.787666,stripes
-46.567287,-0.01849214,136
-6.419975,36.066807,hairs
0.76756716,-50.71272,flattering
15.595807,-48.434418,expressions
23.697987,-39.675716,concert
13.642433,-32.143143,supported
38.09731,-16.640982,hadn
27.958555,20.359661,wearing
-40.346264,-23.267292,incline
0.07313164,-51.409306,injustice
13.126479,23.048443,coarse
15.810674,34.73161,hedges
-26.363214,19.332264,changes
31.587357,11.948557,hotel
-24.7494,12.231591,betwixt
25.151815,38.126347,hump
28.034182,30.644514,screaming
-39.35718,-2.0063715,rebellion
18.97043,6.5438724,treacherous
-28.900612,-38.633038,ambitious
-14.948845,30.129686,stripped
18.15464,47.965046,violet
-15.875837,42.50295,handful
13.024065,-36.819714,animated
0.06192122,-6.3194633,government
-40.380783,-9.130869,findeth
6.3971567,14.111527,lingering
46.32693,3.4706178,cherry
26.008476,-26.156406,hesitation
-3.263451,37.092587,fountains
-36.14407,-13.73243,recompence
29.205406,25.63076,closely
9.513974,24.730543,singer
-3.820371,16.575869,winged
4.6520724,11.611415,incessant
30.25079,-11.553888,strawberries
16.065071,30.26953,dreary
-35.916916,-39.33599,l
26.657316,48.44548,joints
45.21282,17.38913,rigid
-33.131218,-22.47927,warn
-10.915519,-39.693283,consult
-66.24591,25.823078,johanan
-6.9059687,-34.652824,employ
8.939423,-35.165478,accepting
19.775297,33.91709,track
9.0721655,-27.570898,cautious
-63.13543,23.110884,ezra
18.089815,42.361595,rises
-23.822449,43.517773,covereth
-32.454346,14.481825,jove
-11.356865,-10.282035,retain
39.490288,14.555491,frightful
39.284004,-18.048983,'--
31.264402,-4.4595203,raising
-36.61711,-11.813303,punished
-4.875948,-36.559807,neglect
4.8701115,-45.935146,approved
-65.77546,26.804163,shallum
-56.466442,33.817474,uzziah
49.927128,-21.25662,ladyship
13.631479,9.953472,pack
28.335121,25.858646,watches
28.690796,36.509052,descried
22.157562,44.514553,drooping
-27.519133,38.303173,dedicated
-23.921488,-21.46066,rightly
45.035492,-12.192287,englishman
-19.863749,-21.437178,robbed
15.614205,31.4997,interior
12.445762,28.506954,mostly
-42.172703,16.023468,marvelled
-28.375917,-8.510677,lusts
-22.337467,-28.427113,sighing
-28.777092,-10.748715,guile
-12.627589,-42.099518,relate
13.359126,-28.285093,actual
-10.136535,-37.059322,cheerfully
34.492767,12.512244,faster
-4.641577,-40.535736,disgrace
10.061762,-15.215791,quantity
8.771412,-19.061039,obvious
-23.17772,25.277302,leaven
9.179128,-48.301094,activity
-36.13015,-24.91262,confound
-51.86003,-0.58171743,whereunto
31.738737,29.149445,mantle
31.181746,25.24102,colt
8.407934,19.45161,electric
15.988748,3.1791368,vaguely
15.956599,-40.915123,secrecy
-38.000225,37.090855,carmel
21.605186,11.03209,occasional
0.77475464,23.9634,perfume
-13.362839,15.308465,eggs
18.985523,8.121947,proudly
3.4404414,38.56716,bears
-37.126175,1.3819813,testified
16.481247,16.421862,devilish
-42.20729,18.82421,strove
28.247974,-20.259413,flora
-39.89389,-37.229355,minde
44.10841,19.9364,fedallah
-24.638258,50.691177,pound
-60.63189,24.944294,korah
-46.838478,23.708555,baker
48.37506,-3.216869,hood
50.03775,-12.899055,christopher
50.68336,-1.4454266,cutler
-9.976937,-35.73016,positively
3.046488,25.161812,measureless
-63.70912,22.260597,seer
-45.27564,-2.3087015,excellency
-25.244068,22.925438,hire
-20.520048,49.32575,twined
-49.06399,-11.373555,lovingkindness
-7.1752253,40.549896,herbs
-2.4556165,-49.01768,oppose
21.666626,-25.069674,unexpected
-61.024574,22.759037,adonijah
10.66105,4.2117295,remote
-5.166582,-14.356538,scotland
24.633142,40.736217,clinging
43.42499,32.17916,pin
2.9787023,16.118853,peaceful
-18.535557,6.055497,accord
18.28801,-29.905422,unconscious
-3.5945184,12.008884,warlike
34.421425,45.358826,shirt
17.222338,-28.552208,experienced
-54.51879,-8.700283,saidst
-2.851712,25.861322,wailing
26.937721,-32.708332,drawings
-61.245953,23.65635,zeruiah
-50.295444,-2.1660702,vowed
19.302826,-28.53535,polite
17.283827,46.56382,hue
26.805353,-4.416735,scena
-5.392184,14.787935,dire
-23.642262,-7.662157,subjection
35.83754,28.463589,slip
-46.561947,20.515461,macedonia
6.8549876,-36.398293,talent
-44.40375,12.350818,hebrews
24.699665,-42.32955,formerly
47.607414,-6.577418,tom
-64.36854,22.211813,baruch
-3.4383337,-2.8953996,eternity
-2.6119864,15.504418,ethereal
-14.201701,36.47355,plenteous
30.596148,11.36856,examining
5.215789,2.1333961,tales
14.395518,-39.4362,inevitable
33.766212,29.945583,fence
-28.263119,8.2275505,robbers
5.4399962,27.2453,mocking
12.958267,35.3384,gulf
-8.727347,50.848736,baskets
-38.86093,-36.50234,onely
-10.91035,-41.037277,treat
20.946182,46.674255,pile
11.78285,42.883316,hovering
24.895727,-35.678406,awkward
1.2689723,28.514755,infant
8.834084,-45.229233,intentions
0.5581714,22.98828,swelling
10.957261,-44.20186,calculated
47.25315,16.826794,nodded
15.146,-27.637808,brilliant
0.81248516,2.4819229,superb
21.761469,-5.6480236,page
41.58221,-7.938604,lawyer
16.726059,-12.434635,type
31.50391,18.212105,resting
25.441889,47.33232,nails
-10.838197,-41.43369,oblige
25.096973,38.40418,ponderous
31.531713,35.84379,sweeping
19.135546,-5.8262725,capture
-2.3317258,-25.81071,folks
42.343204,10.281324,desk
21.175203,46.873985,cotton
31.08472,37.618847,windlass
40.185684,24.365007,cloak
1.8063954,-15.315672,including
25.350674,-39.160675,parish
5.53434,18.68768,airs
13.912307,-52.93719,indulgence
-20.77587,18.125656,bruise
-0.8809346,-36.83127,confident
17.497646,-5.049825,admirable
17.323627,-44.15657,introduction
-31.611433,39.913708,entry
21.13191,-39.80627,attempts
-7.05595,29.549349,wandered
8.444466,-53.61597,abilities
12.249426,44.637592,winding
-24.5452,-13.623567,confirm
43.264954,29.625929,waistcoat
-6.930132,37.9026,brooks
16.39187,-2.5084412,captured
-41.020805,37.282894,arnon
-6.8504457,-0.62088126,babes
-34.860435,-16.557978,rebel
10.007134,29.47659,roads
-42.619198,-37.80368,cinna
17.46351,20.570454,abrupt
-45.4783,0.59399474,94
-17.398447,44.338757,ornaments
11.130465,29.393902,ruins
-41.907604,-2.6671605,magnified
19.288279,-45.0504,endeavoured
3.4456973,44.20362,continent
-13.906546,2.1202273,departing
4.96532,-16.100658,prolonged
13.754468,-46.804214,gaiety
-0.17704529,-44.29772,encouraging
-39.86835,-20.765991,wisely
32.688232,-35.941906,hoping
46.56655,19.686638,pausing
33.49877,-42.37401,campbells
32.526543,18.783571,needle
2.2089343,-0.54190886,aged
23.744864,-27.125443,thoughtful
-29.647766,40.10853,oracle
-10.030223,-34.054176,appeal
-11.3810215,4.552905,sport
-39.635185,-37.442497,eare
23.893087,-51.4088,pleasantly
4.6204042,-53.563858,qualities
40.062428,28.120832,pushing
7.30451,-30.502623,intelligent
29.949226,20.321592,killing
-21.856464,-15.207593,blessings
-60.50621,-4.97695,uncover
-44.880333,33.52806,besieged
39.02231,8.122,dish
13.00597,16.447071,insane
-37.781593,-37.22601,beleeue
33.232258,39.836475,loaded
21.109854,45.652218,feathers
50.644394,-1.4569372,loudly
-20.50275,-9.784208,torment
-35.315212,-17.528788,persecute
28.139656,-34.528587,preceding
24.056698,9.455269,vacant
-0.12842178,-2.5175614,beings
21.585226,-33.225056,insisted
-39.196133,-12.427174,kin
-4.281867,-43.547894,respects
2.5525746,-47.787834,shewn
15.797354,31.19666,irregular
-38.863064,6.9267516,tithes
26.912872,47.16842,waist
-10.770577,-40.32357,invite
32.077705,20.18396,washing
5.856739,-49.83817,application
-15.407594,38.687206,pan
13.229207,40.799133,raging
29.398657,-5.814548,cannibal
37.657173,-30.036823,tuesday
-62.148006,25.710197,phinehas
-15.923432,15.479586,dough
17.191284,-7.552653,originally
-17.6889,-3.8452337,creator
-28.376785,19.157455,virgins
12.960347,-41.42189,excess
7.5305777,-47.77849,partial
-42.385403,-7.7599897,beareth
0.89832836,36.645775,weeds
29.57336,2.3133779,etc
-40.171707,-13.9267,oppress
-43.08318,0.052304193,139
-23.522493,-3.564495,calamity
6.933162,-48.000793,enjoyed
42.565857,32.215588,tin
-29.881708,6.283444,stumble
15.047527,-49.998875,suited
8.185749,-9.843643,perpetually
-38.48914,-39.05298,flye
41.34335,-19.79425,dam
9.835478,-39.28047,moderate
16.843262,-16.497288,adventure
29.098688,24.944107,literally
9.273567,-51.752968,preference
-51.207214,2.4233923,77
-13.623488,23.405357,shoe
-41.37326,-40.58596,messala
-12.681543,35.96467,warp
-26.354155,8.220403,siege
24.624298,-27.27704,agitated
-2.8515637,-15.999782,fain
-33.43356,-21.055315,vex
3.122513,32.952263,spacious
13.516078,-23.636139,soothing
-27.617855,40.386627,whereupon
22.906866,-32.02692,recovering
35.327824,-32.592762,bristol
-0.73028374,37.589813,scent
48.994427,-6.0608115,nodding
-28.125051,-7.046506,abound
8.368195,-50.91823,felicity
-40.552742,-37.296993,murther
28.751675,34.674057,balcony
35.288837,37.847027,heels
-19.231495,-8.7688265,refrain
31.35812,-14.453953,sixpence
14.021815,6.2144084,bigger
68.14964,-10.099646,mal
-65.67708,26.97192,meshullam
6.7181964,16.25997,sublime
32.65681,36.114944,stove
-30.157692,9.026637,hinder
23.371115,41.347267,tossing
3.2428968,-48.662506,unworthy
8.58956,35.926445,circles
19.045103,0.64690244,paris
25.987595,33.561775,crept
27.929993,29.727043,panting
10.149998,31.779257,oceans
-31.83548,-22.409073,overtake
30.51738,45.75897,bearded
44.064568,22.82198,snatched
11.066365,-42.104633,afforded
29.72332,-1.468662,bible
31.480633,-48.086956,niece
53.59579,4.432259,jay
-39.133747,28.019043,ethiopia
-40.80825,37.06145,euphrates
49.27631,-6.617309,solemnly
43.65655,-7.470549,don
11.409528,-49.045208,alteration
0.89420396,-31.454662,dreadfully
27.22264,3.226418,plum
28.929844,28.432884,shrill
30.18081,-9.274653,member
10.014241,8.981522,brains
12.326445,-31.771927,operation
10.093799,40.570896,blasted
-9.395197,-17.950823,offices
27.40298,41.08297,plank
-7.304354,-33.378204,desiring
-5.8942475,19.16973,embrace
11.694793,35.364563,guns
42.68169,-15.902863,newington
2.3828974,-5.3997107,permanent
-17.320076,53.836952,measuring
-32.176674,-38.183514,damn
37.22788,38.64691,tumbled
-0.18093678,41.287483,showers
-36.403538,19.568176,divisions
37.728508,26.34943,jar
9.719906,14.638955,triumphant
1.4068075,-7.896309,theory
-45.767517,29.999731,benhadad
-1.6433232,1.8421104,democracy
-53.48248,32.51732,nebat
50.379093,-7.2329483,angrily
33.578415,17.959436,settling
-17.915176,24.072409,dove
-10.225371,45.536423,knives
15.3782,-16.1947,chanced
28.134504,35.143356,ceiling
32.568073,-39.005604,dined
-30.850142,4.345274,overthrow
38.02305,-30.499979,afore
-43.89817,-38.464996,thane
-65.54116,26.01241,maaseiah
35.769497,39.391754,slid
10.839477,-28.221474,reminded
-41.31839,-17.879026,falsely
-18.737736,1.7153497,mightier
8.566875,42.363125,starry
0.6915536,-48.986225,judgement
-55.29486,35.787403,darius
28.065746,-25.358757,hesitated
48.805367,-13.376399,sweeper
7.580904,-14.425141,included
-42.349693,25.607327,nineveh
9.416885,-31.492205,peculiarly
49.01428,-4.8459105,ratcliffe
2.524366,6.9177155,plays
1.8216636,-41.391865,amount
-1.1190091,1.0664381,arts
44.439674,-4.5734444,magistrate
-42.596928,-20.277435,hereby
-8.668256,-29.45459,debt
-34.819008,0.14972998,treacherously
19.073862,-31.242254,roused
2.7595313,43.697815,myriads
24.107122,24.788082,blaze
44.199387,1.9695134,letting
25.261202,48.50393,nail
-30.648792,34.26641,sceptre
47.959812,16.0083,madeleine
-2.503281,-2.206062,tradition
-0.9604766,-11.112674,mix
0.3096383,-42.95151,unfortunately
-30.983702,15.572218,tumult
-33.66219,-6.721635,lack
-43.627567,18.919327,mocked
39.941288,-3.3561127,portrait
45.143726,-4.4719353,kidd
-9.16918,-44.436764,affect
46.466652,-15.190948,cox
20.179228,20.47435,intense
16.989109,-45.53706,communicated
38.899162,27.840748,sticking
-59.25006,22.912617,abishai
53.533215,2.0958722,frog
54.463825,-3.0084395,mammy
-3.45593,-47.39183,hazard
24.143696,-24.314138,announced
-44.233578,38.828865,jebusites
16.737383,-27.324665,resolute
36.961227,34.74981,scuttle
7.7142506,-2.027333,scale
9.997343,-7.9149804,dreaded
-19.493017,3.2163222,longing
14.605704,42.4042,dusk
-32.73621,-8.41572,filthy
-25.01765,-30.16055,detain
13.651564,-38.23438,temporary
-6.9380083,25.047806,earthquake
-11.640641,-39.715824,succeed
-1.5636872,-6.1070833,virtues
-44.752907,30.666979,lachish
-45.44598,-1.7063514,fortress
43.054466,31.535036,leather
18.551256,32.454647,pursuers
-16.910057,-31.128654,disturb
-24.44907,-17.815218,warned
7.6624746,2.7632413,antique
-47.595913,10.642625,proclaimed
4.602659,-50.373997,excellence
-28.866695,-13.795317,tribulation
-37.048412,-16.901052,abhor
37.95033,-30.553225,monday
-22.544132,-9.149089,counsels
23.450274,9.736142,withdrawn
16.566782,13.325826,limb
-17.171991,-25.057383,provoking
17.782011,-39.00489,occupation
37.749615,-29.159023,forgetting
68.20618,-10.106702,banq
5.3601985,-18.843681,presumed
4.759297,-2.5316217,vice
17.737202,5.7534075,pulpit
48.508507,-4.277677,cray
-45.167164,5.121019,fasting
-12.596178,42.209476,wool
-32.50971,-9.445103,devise
-17.868408,-27.119045,fearing
-61.20762,22.925625,boaz
-56.77173,33.70256,jotham
18.336468,-49.75027,softened
30.741756,-6.9760337,keeps
23.125437,-21.278383,dismay
15.117363,-52.085014,dependence
27.223576,14.198655,commander
-17.177738,-37.74396,expose
30.654018,-41.861603,crofts
1.6641057,-0.008502517,sire
29.267376,28.41515,whistle
38.81832,9.457542,cheese
-11.154924,-42.14774,behave
3.8121178,46.596703,mississippi
34.481182,12.490616,harder
30.043957,-3.415456,mat
5.2540846,34.82111,vital
42.2419,24.802837,snapped
20.374609,0.25720766,pond
-42.533577,31.690413,amalekites
-27.59617,29.47618,carcases
7.8189025,-39.681076,enjoying
38.545467,8.711658,shell
-35.961533,-0.1916822,wickedly
12.993704,42.50197,overhead
-20.774218,28.562626,suck
-43.86111,50.472343,seventeen
-52.134884,18.18802,watchman
43.847904,9.915173,newspaper
17.010775,43.120888,spray
41.19026,21.817402,brows
6.5411563,-48.943726,fancying
45.475464,19.914267,lakeman
-43.16796,30.901932,amalek
22.678642,16.58464,motions
-42.6926,31.140211,midianites
2.6785302,-39.994003,policy
-25.849316,-23.774403,withstand
13.692389,14.893818,kisses
19.169447,36.35427,choked
25.118855,-0.42263854,villa
22.372267,-27.175064,concluding
41.871613,15.430312,eyebrows
51.05584,-7.5513153,politely
8.126633,44.16995,pines
42.21679,-16.35327,finsbury
16.259386,-46.946953,submitted
0.1210775,-31.998854,charlotte
-39.12711,-40.151752,dye
9.824264,-2.2922769,dividing
18.982393,0.45553562,british
41.303944,29.598742,cigar
22.629095,25.558811,clearing
11.828075,-44.59114,readiness
45.474697,-10.170422,atheist
21.766283,26.489166,picking
-15.437638,-13.966147,immortality
28.099041,-20.282455,producing
-13.791633,0.37966067,victorious
6.499949,-36.471542,valued
1.7042615,42.58053,suns
11.935076,-1.7307001,magnitude
8.723434,4.397006,tools
10.785808,-28.049807,injury
17.49949,-4.8867807,porpoise
-25.2699,-16.783419,maintain
20.019611,-53.463856,_she_
7.090555,1.3926796,baffled
33.116543,19.154207,entangled
35.288414,-16.03844,scrape
-57.434135,19.156746,tamar
-5.476072,-30.942684,insult
-21.757326,-36.915535,christians
-30.010725,29.917688,camps
17.362453,38.835503,bark
3.6392317,24.246542,fluid
26.321604,47.7405,waved
-30.062883,-32.821083,dies
-7.2120266,-20.700457,visiting
-39.064365,-39.323868,drinke
-12.154746,-44.72789,sincerely
-40.035698,-36.083984,vnder
30.291744,-8.808191,capital
-42.05702,-8.999194,killeth
-5.546757,-45.725,procure
-10.620845,27.579481,crushed
-39.898216,4.5275803,ministry
-20.39598,49.455948,hooks
-15.16797,39.188293,vinegar
-50.923737,4.271567,80
-45.1441,1.5578439,103
-28.034575,11.973075,assemble
4.03926,-1.8549492,defiance
-38.47564,-16.871422,rewarded
7.022822,-33.690002,reputation
21.109219,-9.264672,travelling
-37.35355,-38.51118,farre
-44.015152,11.008133,synagogues
18.62118,18.16098,graceful
7.2513795,-40.62102,comforts
1.5223688,-1.6474669,fearless
-2.3302238,0.86441314,religious
0.9651413,-47.537617,check
5.2563024,-45.718124,equality
-27.85393,10.671544,serpents
-47.461098,13.515818,baptism
-38.438633,-12.695116,ransom
7.099462,34.602566,numberless
-41.739357,-12.731024,usury
-10.591234,30.132406,wolf
-27.800482,-33.48225,leads
-35.67283,-15.614926,alway
37.449142,-32.185684,oxford
1.7671926,-36.21809,contented
10.074298,44.96945,gorgeous
-0.5078806,-11.44186,furnish
25.528366,21.607508,strikes
-16.049282,-18.955322,confessed
-7.966468,-48.24106,injured
10.56077,-51.87375,motives
-0.9704326,0.6836664,results
25.056297,-22.436256,pressing
14.936479,-9.424228,retained
9.905828,-9.577585,commanding
10.024998,-32.551765,indispensable
5.823053,30.6188,range
-21.967306,-13.63177,delights
-4.2396717,-37.29253,exception
4.2478185,-48.44802,attraction
7.17769,-40.752407,exchange
-6.098208,2.0110297,defeat
40.330383,5.640013,shabby
-4.2952313,-47.355225,resolve
-11.366714,1.0685525,mute
16.200851,-26.263042,examination
8.532034,12.9123535,random
-52.65172,14.626925,counsellor
-4.2336426,-50.828438,scruple
12.948845,-51.368866,expressing
18.919788,19.496452,glowing
13.648144,-4.7250295,000
-10.297379,-37.553925,entreat
-20.949293,-15.125974,esteemed
-15.661882,-41.15165,decline
27.493351,9.141459,arriving
17.45598,-35.736816,declaration
-1.7632841,-4.8907633,unfolded
16.978878,-53.49784,uneasiness
-5.7073483,-38.269062,trifle
13.8601055,-41.277615,disturbed
24.848145,-49.432228,uneasy
2.758426,-4.860614,grandeur
8.342034,18.505377,tones
35.756092,-30.855423,ford
24.72742,-49.21109,recollecting
-5.8339787,-33.980194,pretence
33.60589,-10.869215,begging
-43.920696,-12.65046,reproof
-36.552574,-29.740225,desires
-0.5760991,14.110392,sphere
16.135597,41.590984,darker
16.310722,-32.31861,reflections
-16.390924,-10.59457,endured
2.0488033,-48.838673,security
-19.93945,3.3101583,pangs
25.536417,25.69765,rib
-54.685158,19.907013,jezebel
29.44675,16.439356,emptied
-41.27398,17.586979,mourned
25.472843,39.77756,trailing
17.311792,38.460037,crawling
-53.74813,30.512506,mizpah
29.0888,45.467167,wrinkled
30.900347,44.915215,hairy
37.269016,38.41313,peering
-18.750341,43.027664,weighed
-33.074997,26.214947,dungeon
33.384754,-5.406922,fisherman
-6.167325,-6.146527,breed
-44.16774,29.291502,conspired
37.118515,34.80679,gunwale
13.696951,20.08363,barbaric
12.615191,44.283203,ridge
-30.310926,-21.932047,befall
13.062818,-45.36088,gentleness
43.66464,2.2279263,crab
26.781763,-27.442286,perceiving
-20.021593,50.51858,pomegranates
5.691149,25.859838,pouring
22.815046,-15.295013,deserted
-39.282707,3.724757,redemption
-45.12596,7.741743,scriptures
-39.776825,3.0182457,partakers
-29.263561,-41.582302,lordship
-37.700558,-39.1448,backe
-41.530224,-40.301765,titinius
-41.5348,14.70108,spies
-41.11746,22.283909,stoned
12.350732,37.554825,bower
-1.9798247,-29.043064,_you_
5.0843034,36.20557,majestic
11.178652,40.387062,flags
42.185337,25.891182,stooped
-38.184193,-39.159126,worke
-54.187084,17.016607,thomas
16.707209,-30.001442,impulse
46.144897,-1.4211166,highlander
-0.09457758,-22.625908,test
47.599297,-2.059645,courier
12.689832,-38.28993,impressions
-17.234398,29.204096,merchandise
30.830591,39.119545,lances
-34.044395,-8.159894,sinner
-46.210754,-17.618567,dearly
30.879087,-6.40287,);
36.09864,34.398544,hailed
-34.02422,1.3213747,laboured
23.38003,-5.7696733,resume
25.682278,-6.59434,swore
39.842964,-19.499575,goose
38.511505,16.928167,screamed
7.7447853,-6.662546,childhood
-43.933125,9.923505,publish
43.44329,-12.500045,harper
-23.162756,32.73442,wells
26.196798,-21.67148,meditation
1.1717253,-6.1620684,ultimate
41.024925,-22.18114,chap
47.71772,-1.9421508,banker
16.069042,14.435404,costume
6.5699773,0.18888423,anarchy
-1.0532006,19.831692,abyss
20.990559,47.947178,orange
-16.275251,15.026107,bruised
40.96565,24.356234,kicked
20.58385,23.87623,sullen
23.145214,-18.88981,realized
1.4772153,-1.6222832,potent
-3.5525231,1.4020026,latent
34.2031,36.609646,windward
-0.7781567,16.660566,adorned
3.3442721,43.00361,teeming
-2.738925,-5.0902214,tame
31.971252,35.90677,block
25.106451,42.871925,blades
-1.56745,-52.607536,denying
-38.566563,15.796812,belial
-47.277985,1.5773008,135
11.988547,-24.918856,losing
-0.6274192,-13.744602,appearances
-43.598747,32.339005,ammonites
21.953749,43.885124,color
-42.36234,33.203903,mizpeh
-43.992153,4.3956227,greet
20.573204,-29.280106,rival
-38.46442,-35.70974,businesse
-22.769445,38.9782,calves
40.333817,0.22357437,brutal
-39.43065,-1.0109136,purposed
-4.2322326,-45.34643,improve
14.103304,46.60551,crystal
30.186922,26.47872,strings
21.539698,-41.425423,quitting
-32.998707,15.843471,realm
35.539413,25.557156,paw
20.763603,18.886341,threatening
-11.133752,45.05739,cups
10.095812,26.275902,howling
-41.92197,-40.05756,octauius
-52.76528,14.403685,chamberlain
-38.313625,0.85758233,instructed
-52.970882,24.859911,hiram
-56.773666,33.44279,jehoahaz
-53.96028,35.285942,cyrus
-19.85542,28.849575,purge
-57.09645,33.307934,jehoram
35.331547,16.069624,ragged
-12.845784,44.00414,pipes
-46.450863,3.5901165,hypocrites
-45.67173,30.109543,hazael
16.070087,-30.292955,irresistible
-17.222866,21.112652,thirsty
-48.639973,28.88684,governors
-48.004025,27.875925,forces
17.172361,39.240986,hangs
1.0844581,-25.616932,criminal
6.197185,-17.335104,rules
47.188618,-7.7964683,"..."""
-44.95521,8.670567,published
-4.516203,-38.84402,unreasonable
-10.646704,-8.088833,revolt
47.7965,-1.0988462,motor
-31.476233,39.56252,threshold
-3.3994951,-29.827173,deserves
-6.4748564,-42.44662,propose
42.092136,-13.455006,p
-49.59426,28.752352,counsellors
51.313572,-13.376634,upstairs
-0.38862833,11.747173,awhile
31.154114,24.87324,stump
15.381563,-21.452272,considerably
47.417263,-4.1912584,wilkinson
13.171135,30.903769,canal
29.77847,-41.940224,eltons
5.685974,-40.174072,hospitality
-13.884508,-27.172913,entreated
3.938576,12.0193205,ending
1.3436857,-7.301673,average
-22.97888,30.097393,boil
-27.44019,-35.991898,pious
28.825872,-9.352937,verses
4.3369136,19.414083,venerable
1.6555105,-12.82846,contact
3.3650193,-50.16507,excite
-4.0869327,-29.116596,warrant
26.418074,-8.83888,club
-5.8158154,-11.770982,naught
24.051493,39.597237,bridge
23.23595,41.785896,dripping
32.96074,30.024364,driver
24.287174,27.678688,issued
39.02517,38.178234,strode
34.392883,-9.38353,surgeon
-46.85104,14.751408,naboth
5.3627076,-39.413284,industry
40.88073,12.636022,spinning
15.742625,25.889465,barrels
32.1008,-13.66668,halfpenny
16.708864,-48.516453,resentment
-42.432915,0.33970454,reins
40.174248,-9.347294,todd
12.482579,-36.796543,invariably
8.396164,-50.165714,apprehension
-49.63838,-10.595601,faithfulness
-8.698597,-5.955785,weigh
21.815865,-27.898724,perplexity
19.929266,-35.52629,proceeding
9.968301,18.587658,element
33.964527,-8.696961,bullet
-38.47148,-11.07338,whomsoever
-56.89462,19.776318,nabal
-23.872688,-10.624459,teachers
-63.441338,23.439503,zerubbabel
-34.20776,-33.933582,bleeding
9.009793,23.748852,ringing
-18.183334,33.769867,kindle
2.2304554,-47.820137,_her_
48.06538,18.113258,intently
1.9113902,39.920086,cluster
17.103674,-31.605558,assisted
-18.66431,-10.393881,murmur
-6.479371,40.621998,yielding
-40.847305,-9.376389,sinneth
-6.6564093,-28.842617,distinguish
-30.370726,27.921541,frogs
-45.279205,24.241653,fetched
18.581402,23.217539,strain
-47.339645,0.3148825,145
-34.996613,-11.173068,fellowship
32.292,2.5377789,doctors
-23.342958,44.15039,liver
-41.211376,15.925884,insomuch
23.35244,-25.228588,rapidity
-12.3567705,-16.5164,provision
-3.7956612,-14.173076,passes
-45.26023,2.6211162,90
-24.732285,22.960653,thereto
-6.8299394,1.9672532,traitors
-32.260475,33.700462,nether
4.3127694,21.197407,slaves
-0.2996214,-26.48104,chances
12.243246,46.41476,dome
-5.269379,-47.817097,determine
-15.574141,-22.709484,process
5.8294673,11.174304,lighter
-14.391982,31.452446,swine
-9.171516,39.414253,scales
26.58032,-38.423954,lodgings
1.6720276,25.110651,weave
-23.084581,-17.482157,imputed
10.137819,-42.298462,residence
-43.409508,35.68018,tyrus
-56.88322,38.84727,eleventh
-12.681056,-48.37665,wiser
-13.708202,12.678999,bite
-41.761993,-5.9942923,setteth
21.884895,12.290547,newly
12.632106,-4.6463804,august
-45.27357,38.315998,og
-27.477106,24.002853,jubile
-36.275593,-22.421242,suffice
-17.737825,12.541633,diverse
6.807138,-43.47044,gallantry
16.519787,-6.1640725,vicinity
33.296898,-7.2947164,tortoise
7.6379533,53.552032,owl
19.519958,43.09148,forge
35.915634,38.698463,whirling
-30.440321,-36.92802,en
46.16057,15.381396,fiercely
27.923824,-25.018187,stopt
-43.481842,35.017345,ekron
9.10617,42.27266,dazzling
-16.18256,-40.176426,recall
-57.201813,21.9085,concubine
-16.949049,8.577355,vanish
44.338715,6.227115,grin
-44.28223,38.89654,hittites
10.247738,-11.272756,mansion
10.520558,30.707598,straits
-33.898308,33.43114,vale
38.154682,26.36142,carpet
